Id|Codigo|Nombre|Habilitado
793|1807|SINCLOSENO|1
794|1808|NEUTRAMICINA|1
795|1809|RELOMICINA|1
796|181|DIBEMETINA|1
797|1810|EMBONATO DE PARAROSANILINA|1
798|1811|CANSILATO DE AMOXIDRAMINA|1
799|1812|DITOLAMIDA|1
800|1813|MENGLITATO|1
801|1814|METESCUFILINA|1
802|1815|GLIBUZOL|1
803|1818|ATROMEPINA|1
804|1819|ALGESTONA|1
805|1820|EUCATROPINA|1
806|1821|FENACLON|1
807|1824|FOSFESTROL|1
808|1825|GUANISOQUINA|1
809|1826|GUANOXANO|1
810|1827|GUANOCLORO|1
811|1828|CIPENAMINA|1
812|1829|SELENOMETIONINA (75SE)|1
813|183|CLORPROMAZINA|1
814|1831|TRAMAZOLINA|1
815|1832|VISNADINA|1
816|1834|NIFENAZONA|1
817|1836|CARBAMAZEPINA|1
818|1837|BAMIFILINA|1
819|1838|OPIPRAMOL|1
820|1839|TESTOLACTONA|1
821|1840|PROQUINOLATO|1
822|1841|SANCICLINA|1
823|1842|ANTELMICINA|1
824|1843|CLORURO DE CETALCONIO|1
825|1844|FENAMISAL|1
826|1846|CLORETATO|1
827|1848|BENORTERONA|1
828|1849|TIROMEDAN|1
829|185|INYECTABLE DE INSULINA CINC PROTAMINA|1
830|1850|PERHEXILINA|1
831|1852|MEDROGESTONA|1
832|1853|CLOTIXAMIDA|1
833|1854|IPRINDOL|1
834|1855|DOXEPINA|1
835|1856|NORBOLETONA|1
836|1857|CLOMETERONA|1
837|1858|PENTETATO CALCIO Y TRISODIO|1
838|1859|MEBUTIZIDA|1
839|186|AUROTIOGLICANIDA|1
840|1860|FENETAZINA|1
841|1861|SALICILAMIDA|1
842|1862|PIPERAMIDA|1
843|1863|OXAMARINA|1
844|1865|ANISACRILO|1
845|1866|ACIDO OXOLINICO|1
846|1868|SULFANITRAN|1
847|1869|TIAMIPRINA|1
848|187|CLORURO DE EDROFONIO|1
849|1870|CODOXIMA|1
850|1871|LAURATO DE SORBITAN|1
851|1872|PALMITATO DE SORBITAN|1
852|1873|ESTEARATO DE SORBITAN|1
853|1874|TRIESTEARATO DE SORBITAN|1
854|1875|OLEATO DE SORBITAN|1
855|1876|TRIOLEATO DE SORBITAN|1
856|1877|SESQUIOLEATO DE SORBITAN|1
857|1879|METANFETAMINA|1
858|1880|METAFENILENO|1
859|1881|METIODAL DE SODIO|1
860|1882|METANDRIOL|1
861|1883|METAPIRILENO|1
862|1884|ESTER DEL MACROGOL|1
863|1885|MERALURIDA|1
864|1887|ACEGLUTAMIDA|1
865|1888|DIARBARONA|1
866|1889|BROMURO DE DEDITONIO|1
867|1890|GLAFENINA|1
868|1891|HIMECROMONA|1
869|1892|MIRTECAINA|1
870|1894|FENERITROL|1
871|1895|SULCLAMIDA|1
872|1896|TRIMETOZINA|1
873|1897|DESASPIDINA|1
874|1899|AMPIZINA|1
875|19|IPRONIAZIDA|1
876|1900|TESTOSTERONA|1
877|1902|TRIAMPIZINA|1
878|1903|ETAMSILATO|1
879|1904|FLUOCORTOLONA|1
880|1905|SALVERINA|1
881|1907|HEXACETONIDO DE TRIAMCINOLONA|1
882|1908|CLAMOXIQUINA|1
883|1909|QUINGESTANOL|1
884|191|KELOSIDO|1
885|1911|PROADIFENO|1
886|1912|TOLICAINA|1
887|1913|TENILIDONA|1
888|1918|CLORURO DE FURAZOLIO|1
889|1919|FOLITROPINA ALFA|1
890|192|KELINA|1
891|1920|ANTIENITA|1
892|1921|ACEPROMETAZINA|1
893|1922|IODAMIDA|1
894|1923|PELIOMICINA|1
895|1925|LIDOFLAZINA|1
896|1926|ETOMIDATO|1
897|1927|BENCIDAMINA|1
898|1928|TRIETIODURO DE GALAMINA|1
899|1929|FLAVOXATO|1
900|1930|KETOCAINA|1
901|1932|CACTINOMICINA|1
902|1933|SULFOMIXINA|1
903|1935|INYECTABLE NEUTRO DE INSULINA|1
904|1936|GLUCOSULFAMIDA|1
905|1937|BROMURO DE DIPONIO|1
906|1938|SALICILATO DE COLINA|1
907|1939|GLUCOSULFONA|1
908|194|FUROSTILBESTROL|1
909|1940|PROPRANOLOL|1
910|1941|PROPOXATO|1
911|1942|BEZITRAMIDA|1
912|1943|PORFIROMICINA|1
913|1944|PREDNAZATO|1
914|1946|GLIHEXAMIDA|1
915|1947|HEXEDINA|1
916|1949|BENHEPAZONA|1
917|195|MERCAPTAMINA|1
918|1950|BENZOATO DE DENATONIO|1
919|1953|BROMAMIDA|1
920|1954|FERROTRENINA|1
921|1955|FELIPIRINA|1
922|1956|TIPEPIDINA|1
923|1957|HAMICINA|1
924|1959|PIPOSULFANO|1
925|196|DIBUNATO DE SODIO|1
926|1960|BUFOGENINA|1
927|1961|ENCIPRATO|1
928|1964|ANTAFENITA|1
929|1965|MESTEROLONA|1
930|1967|MEPREDNISONA|1
931|1968|DEBRISOQUINA|1
932|1969|NICAMETATO|1
933|1970|CETOLAURATO DE TESTOSTERONA|1
934|1971|SULFADIASULFONA DE SODIO|1
935|1972|GONADOTROPINA CORIONICA|1
936|1973|TETRAMISOL|1
937|1974|ANAGESTONA|1
938|1975|OXIFEDRINA|1
939|1976|TRICLACETAMOL|1
940|1978|GUAYACTAMINA|1
941|1979|ALOCLAMIDA|1
942|198|SALACETAMIDA|1
943|1980|ANFEPENTOREX|1
944|1981|BROMURO DE DODECLONIO|1
945|1982|BARBEXACLONA|1
946|1983|HEPTAVERINA|1
947|1984|DICLOXACILINA|1
948|1985|FLUGESTONA|1
949|1986|NAFIVERINA|1
950|1987|NAFTIPRAMIDA|1
951|1988|ACIDO NAFCAPROICO|1
952|1989|CARPIPRAMINA|1
953|199|TIODIGLICOL|1
954|1990|GONADOTROPINA SERICA|1
955|1991|HIDROXICARBAMIDA|1
956|1992|BUQUINOLATO|1
957|1993|NOGALAMICINA|1
958|1994|CLOFOREX|1
959|1995|METAZAMIDA|1
960|1996|FLUBANILATO|1
961|1997|POLOXALENO|1
962|1998|TIOGUANINA|1
963|2|METARBITAL|1
964|20|BROMURO DE OXIFENONIO|1
965|200|MERCUROBUTOL|1
966|2000|BOLMANTALATO|1
967|2001|ESTIBOCAPTATO DE SODIO|1
968|2002|TIOXOLONA|1
969|2003|BUTAXAMINA|1
970|2005|VINGLICINATO|1
971|2006|FENPENTADIOL|1
972|2007|PARAFLUTIZIDA|1
973|2008|FOLESCUTOL|1
974|2009|FLOPROPIONA|1
975|201|BITIONOL|1
976|2010|FLOXURIDINA|1
977|2012|AMIODARONA|1
978|2013|CANDICIDINA|1
979|2014|UNDECILATO DE ESTRADIOL|1
980|2015|NAFOXIDINA|1
981|2016|CAPROATO DE GESTONORONA|1
982|2017|TRICLOCARBAN|1
983|2019|MESORIDAZINA|1
984|202|CARBOMICINA|1
985|2020|FLUINDAROL|1
986|2022|DIHIDROERGOTAMINA|1
987|2023|DIMETIL SULFOXIDO|1
988|2025|GRAMICIDINA|1
989|2027|VIRIDOFULVINA|1
990|2029|PLICAMICINA|1
991|203|BENZATINA BENCILPENICILINA|1
992|2030|HEPTAMINOL|1
993|2031|PROTIONAMIDA|1
994|2033|HEXACLOROFENO|1
995|2034|DIMETOTIAZINA|1
996|2035|FLUMEDROXONA|1
997|2036|BROMURO DE CETRIMONIO|1
998|2037|PIRROLIFENO|1
999|2038|ETINERONA|1
1000|2041|HALOXON|1
1001|2042|METINDIZATO|1
1002|2043|BUNAMIDINA|1
1003|2044|CRUFOMATO|1
1004|2045|DIMPILATO|1
1005|2046|MERISOPROL (197HG)|1
1006|2047|BROMURO DE HEXAMETONIO|1
1007|2048|PENTOREX|1
1008|2050|CIPROTERONA|1
1009|2051|NIFURADENO|1
1010|2052|BUTIDRINA|1
1011|2053|UROQUINASA|1
1012|2054|ACIDO SULFALOXICO|1
1013|2055|CLORURO DE OCTAFONIO|1
1014|2057|PENAMECILINA|1
1015|206|CLORURO DE OXIDIPENTONIO|1
1016|2060|ACIDO TRANEXAMICO|1
1017|2061|SULFADOXINA|1
1018|2062|NIFURPRAZINA|1
1019|2063|AZINTAMIDA|1
1020|2064|TRIOXISALENO|1
1021|2065|BICLOTIMOL|1
1022|2066|HEMISUCCINATO DE BENFURODIL|1
1023|2068|RACEFEMINA|1
1024|2069|ACEITE ETIODADO (131I)|1
1025|2070|MELPERONA|1
1026|2071|ESTEAGLATO DE PREDNISOLONA|1
1027|2072|CIPRAZEPAM|1
1028|2074|HEXESTROL|1
1029|2075|FENAMIFURILO|1
1030|2076|GUAIFILINA|1
1031|2077|TERODILINA|1
1032|2078|PROPIPOCAINA|1
1033|208|DIMOXILINA|1
1034|2080|CARBIFENO|1
1035|2081|NIFURSEMIZONA|1
1036|2082|NIFURMERONA|1
1037|2083|INYECTABLE DE INSULINA BIFASICA|1
1038|2084|VINTIAMOL|1
1039|2086|HEXOBARBITAL|1
1040|2087|ESTRAZINOL|1
1041|2088|CARBAZOCINA|1
1042|2091|NIFURDAZILO|1
1043|2092|GUANOXIFENO|1
1044|2093|CIPROLIDOL|1
1045|2094|BOLANDIOL|1
1046|2096|OXIBENZONA|1
1047|2097|DIOXIBENZONA|1
1048|2098|SULISOBENZONA|1
1049|21|PIRIDOCAINA|1
1050|210|CARBAZOCROMO|1
1051|2101|DIOXATION|1
1052|2103|CIACETACIDA|1
1053|2105|AMPROLIO|1
1054|2106|AMICARBALIDA|1
1055|2107|DIMINAZENO|1
1056|2108|HIALURONIDASA|1
1057|2109|TILOSINA|1
1058|211|BETAPRODINA|1
1059|2110|METOFENAZATO|1
1060|2111|BENCICLANO|1
1061|2112|QUINETALATO|1
1062|2113|CLOCORTOLONA|1
1063|2114|TIOTIXENO|1
1064|2115|BUTANILICAINA|1
1065|2116|CLIOQUINOL|1
1066|2117|ACIDO HIDROXITOLUICO|1
1067|2118|IBUPROFENO|1
1068|2119|IMOLAMINA|1
1069|2120|METALIBURA|1
1070|2121|NITRAZEPAM|1
1071|2122|VERAPAMILO|1
1072|2123|BUTRIPTILINA|1
1073|2124|GUANOCTINA|1
1074|2125|DOXICICLINA|1
1075|2126|AZACOSTEROL|1
1076|2127|DIFLUANAZINA|1
1077|2128|HALOCARBANO|1
1078|2129|PROPIPERONA|1
1079|213|DIOXIFEDRINA|1
1080|2130|CLORACETADOL|1
1081|2131|TRICLOROETILENO|1
1082|2132|FURFENOREX|1
1083|2133|METICRANO|1
1084|2134|GUAYAPATO|1
1085|2135|TARTRATO DE HIDROXIPIRIDINA|1
1086|2136|CLOTIAPINA|1
1087|2137|LACTULOSA|1
1088|2138|CLORURO DE OBIDOXIMA|1
1089|214|OCTAMILAMINA|1
1090|2140|NORFENEFRINA|1
1091|2141|FLUSALAN|1
1092|2142|EPINEFRINA|1
1093|2143|SARCOLISINA|1
1094|2144|INYECTABLE DE VASOPRESINA|1
1095|2145|PECILOCINA|1
1096|2146|BUCLOSAMIDA|1
1097|2147|PROCARBAZINA|1
1098|2148|PIFENATO|1
1099|2149|NAFTAZONA|1
1100|215|CLORQUINALDOL|1
1101|2150|GUANACLINA|1
1102|2151|CLOMOCICLINA|1
1103|2152|PROPIRAM|1
1104|2153|MEFRUSIDA|1
1105|2154|IODURO DE MEBEZONIO|1
1106|2156|KETAMINA|1
1107|2157|NORGESTREL|1
1108|2158|PIRIMITATO|1
1109|2159|OXICLOZANIDA|1
1110|2160|EMBUTRAMIDA|1
1111|2161|PROGLUMIDA|1
1112|2163|AMIQUINSINA|1
1113|2164|AZUL DE QUINALDINA|1
1114|2165|ACIDO MECLOFENAMICO|1
1115|2166|CLORURO DE ALCURONIO|1
1116|2167|FLUMETRAMIDA|1
1117|2168|AMANTOCILINA|1
1118|2169|TIAZESIM|1
1119|2170|TEROXALENO|1
1120|2171|METOQUIZINA|1
1121|2173|CICLAZODONA|1
1122|2174|DIFEMERINA|1
1123|2175|OXAFLUMAZINA|1
1124|2176|FENPROPOREX|1
1125|2177|NAFTIDROFURILO|1
1126|2178|METOPIMAZINA|1
1127|2179|METILSULFATO DE TOLOCONIO|1
1128|218|PRIMAQUINA|1
1129|2180|METRIBOLONA|1
1130|2181|NITRAZEPATO DE POTASIO|1
1131|2183|LEPTACLINA|1
1132|2184|CARBOCLORAL|1
1133|2185|CINANSERINA|1
1134|2189|DINSEDO|1
1135|219|HIDROXIPETIDINA|1
1136|2191|CIHEPTAMIDA|1
1137|2192|MICAMICINA|1
1138|2193|ACIDO NIXILICO|1
1139|2194|ACIDO NIFLUMICO|1
1140|2195|DIMETACRINA|1
1141|2196|MONOMETACRINA|1
1142|2197|FLAVAMINA|1
1143|2198|CLORMECAINA|1
1144|2199|METOMIDATO|1
1145|22|FENTOLAMINA|1
1146|2200|DIDROVALTRATO|1
1147|2201|ACEVALTRATO|1
1148|2202|CLOFENOTANO|1
1149|2203|TIROGLOBULINA|1
1150|2204|HEXACIPRONA|1
1151|2205|CLOQUINOZINA|1
1152|2206|DICARFENO|1
1153|2207|HICANTONA|1
1154|2208|TRIMOXAMINA|1
1155|2209|SALAZOSULFATIAZOL|1
1156|221|PENICILINA-BENETAMINA|1
1157|2210|SULFASALAZINA|1
1158|2211|DEXTRAN|1
1159|2212|SALAZOSULFAMIDA|1
1160|2213|RUTOSIDO|1
1161|2214|CIANOCOBALAMINA (60CO)|1
1162|2215|PIRIMETAMINA|1
1163|2216|PIRIDOXINA|1
1164|2217|MIFADOL|1
1165|2218|QUATACAINA|1
1166|222|IODOTIOURACILO|1
1167|2221|MITOPODOZIDA|1
1168|2222|BROQUINALDOL|1
1169|2223|OXIRIDAZINA|1
1170|2224|CLORAZEPATO DE DIPOTASIO|1
1171|2225|GANFEXINA|1
1172|2226|ROXARSONA|1
1173|2227|SULFABENZO|1
1174|2228|PIRANTEL|1
1175|2229|ETILEFRINA|1
1176|223|METILPENTINOL|1
1177|2230|CETOTIAMINA|1
1178|2231|CLEMASTINA|1
1179|2232|LEUCINOCAINA|1
1180|2233|ROXOPERONA|1
1181|2234|NIRIDAZOL|1
1182|2235|AUROTIOSULFATO DE SODIO|1
1183|2236|NITARSONA|1
1184|2237|CLOFLUPEROL|1
1185|2238|CLOMIPRAMINA|1
1186|2239|DROTAVERINA|1
1187|224|PROCICLIDINA|1
1188|2240|FENPIPRAMIDA|1
1189|2241|FENPIPRANO|1
1190|2242|PROSCILARIDINA|1
1191|2243|RETINOL|1
1192|2244|GLUCASPALDRATO DE SODIO|1
1193|2245|CICOTIAMINA|1
1194|2246|ACIDO ACEXAMICO|1
1195|2247|AMICIBONA|1
1196|2248|CLOFAZIMINA|1
1197|2249|KETIMIPRAMINA|1
1198|225|FUMAGILINA|1
1199|2252|NONOXINOL|1
1200|2253|DEMELVERINA|1
1201|2254|TETROQUINONA|1
1202|2255|TETRACOSACTIDA|1
1203|2257|DAUNORUBICINA|1
1204|2258|CICLOFENILO|1
1205|2259|DESCINOLONA|1
1206|226|BROMURO DE PROPANTELINA|1
1207|2261|PROCLONOL|1
1208|2262|CLOPERIDONA|1
1209|2263|HALOPROGINA|1
1210|2264|QUIPAZINA|1
1211|2265|PICOSULFATO DE SODIO|1
1212|2266|ALOBARBITAL|1
1213|2268|ACIDO CICLOBUTOICO|1
1214|2269|CIMEMOXINA|1
1215|2270|CIPRODENATO|1
1216|2272|CLORURO DE ISOMETAMIDIO|1
1217|2273|ETAMOCICLINA|1
1218|2274|CLOFEZONA|1
1219|2275|CINOPENTAZONA|1
1220|2276|AZAPROPAZONA|1
1221|2277|FTALOFINA|1
1222|2279|BUPIVACAINA|1
1223|228|AMIKELINA|1
1224|2280|ZOLERTINA|1
1225|2281|GLICLOPIRAMIDA|1
1226|2283|PIRROLNITRINA|1
1227|2284|BUCOLOMO|1
1228|2285|ACEFURTIAMINA|1
1229|2287|CIPRENORFINA|1
1230|2288|ETORFINA|1
1231|2289|FORMOCORTAL|1
1232|229|NICOFOLINA|1
1233|2291|QUINPRENALINA|1
1234|2292|RIMANTADINA|1
1235|2293|RIFAMICINA|1
1236|2294|ESTENBOLONA|1
1237|2295|PIRITIONA CINCICA|1
1238|2296|BUTETAMATO|1
1239|2297|BENORILATO|1
1240|2299|ACIDO CLAMIDOXICO|1
1241|23|FENINDIONA|1
1242|2300|NORBUDRINA|1
1243|2302|ETABENZARONA|1
1244|2303|MENBUTONA|1
1245|2304|MITOTENAMINA|1
1246|2306|FANTRIDONA|1
1247|2307|BECLOMETASONA|1
1248|2308|FLUCLOXACILINA|1
1249|2309|TROXERUTINA|1
1250|231|CLORURO DE TOLONIO|1
1251|2311|FURSULTIAMINA|1
1252|2314|NIFURATEL|1
1253|2315|BECLOTIAMINA|1
1254|2316|CIDOXEPINA|1
1255|2317|DANTROLENO|1
1256|2318|MITOGILINA|1
1257|2319|CLOFENCICLAN|1
1258|232|NEOMICINA|1
1259|2320|ROLETAMIDA|1
1260|2321|QUINAZOSINA|1
1261|2322|MEDAZOMIDA|1
1262|2323|RIFAMPICINA|1
1263|2324|ACIDO ANFONELICO|1
1264|2325|LENIQUINSINA|1
1265|2327|AZATADINA|1
1266|2328|ETONAM|1
1267|2330|PIMOZIDA|1
1268|2331|AZAPERONA|1
1269|2332|DROPROPIZINA|1
1270|2334|ENCLOMIFENO|1
1271|2335|ZUCLOMIFENO|1
1272|2336|BROCRESINA|1
1273|2337|SUTILAINA|1
1274|2338|IOTALAMATO (131I) DE SODIO|1
1275|2339|ETOFURADINA|1
1276|2340|MOXICUMONA|1
1277|2341|CLONAZOLINA|1
1278|2343|SULFAPIRAZOL|1
1279|2344|IOTALAMATO (125I) DE SODIO|1
1280|2346|PINOXEPINA|1
1281|2348|BISOXATINA|1
1282|235|PRAMOCAINA|1
1283|2350|SOTALOL|1
1284|2351|CLORURO DE CESIO (131CS)|1
1285|2352|AMILORIDA|1
1286|2353|ZOLAMINA|1
1287|2355|ALIPAMIDA|1
1288|2357|PIRIDOXILATO|1
1289|2358|BROMURO DE OXITEFONIO|1
1290|2359|SULPIRIDA|1
1291|236|CLORTETRACICLINA|1
1292|2360|LEVOMETIOMEPRAZINA|1
1293|2361|DINIPROFILINA|1
1294|2362|BROMURO DE TETRADONIO|1
1295|2363|CLOBENZOREX|1
1296|2364|OCTABENZONA|1
1297|2366|DECITROPINA|1
1298|2367|TIXADIL|1
1299|2368|CICLACTATO|1
1300|2369|IMICLOPAZINA|1
1301|237|ECTILUREA|1
1302|2370|OXIPURINOL|1
1303|2371|NADIDA|1
1304|2372|FOMOCAINA|1
1305|2373|NORGESTRIENONA|1
1306|2374|ETODROXICINA|1
1307|2375|NIFURQUINAZOL|1
1308|2376|MOLINDONA|1
1309|2377|ACETERGAMINA|1
1310|2378|METERGOLINA|1
1311|2379|SULBENTINA|1
1312|238|ANDROSTANOLONA|1
1313|2380|METIZOLINA|1
1314|2382|FENCLONINA|1
1315|2386|GLIBENCLAMIDA|1
1316|2387|PENTAGASTRINA|1
1317|2388|CIPROXIMIDA|1
1318|2389|RIBAMINOL|1
1319|239|SOMATROPINA|1
1320|2391|PERIMETAZINA|1
1321|2393|MAFENIDA|1
1322|2394|SULFORIDAZINA|1
1323|2395|DIFLUCORTOLONA|1
1324|2396|METILSULFATO DE FENCLEXONIO|1
1325|2397|BITOSCANATO|1
1326|2399|CALCITONINA|1
1327|24|BROMURO DE AZAMETONIO|1
1328|2401|NORFLURANO|1
1329|2402|TALASTINA|1
1330|2403|BENMOXINA|1
1331|2405|PICODRALAZINA|1
1332|2406|SULTROPONIO|1
1333|2407|VANITIOLIDA|1
1334|2409|OCTAVERINA|1
1335|2410|MITOCLOMINA|1
1336|2411|MINEPENTATO|1
1337|2412|HIPROMELOSA|1
1338|2413|FLUPROFENO|1
1339|2414|BROMURO DE EMEPRONIO|1
1340|2416|CELACEFATO|1
1341|2418|BENSALAN|1
1342|2419|TIOSALAN|1
1343|242|SUSPENSION DE INSULINA CINC (COMPUESTA)|1
1344|2421|SILANDRONA|1
1345|2422|BENTIPIMINA|1
1346|2423|CLOPERASTINA|1
1347|2426|TIBROFAN|1
1348|2427|ACIDO CROMOGLICICO|1
1349|2428|DEPRODONA|1
1350|2429|CICLOFENAZINA|1
1351|2432|MECARBINATO|1
1352|2433|IODURO DE FUBROGONIO|1
1353|2434|TROPODIFENO|1
1354|2435|OLIVOMICINA|1
1355|2436|POLISAPONINA|1
1356|2438|BENZOXIQUINA|1
1357|2439|ACIDO CLOFIBRICO|1
1358|2440|BROMURO DE PIRRALCONIO|1
1359|2441|TRICLOFILINA|1
1360|2443|NALMEXONA|1
1361|2444|KEBUZONA|1
1362|2446|ATOLIDA|1
1363|2447|CINAMEDRINA|1
1364|2448|CANRENOATO DE POTASIO|1
1365|2449|VOLAZOCINA|1
1366|245|DIHIDRALAZINA|1
1367|2450|FLUPREDNIDENO|1
1368|2451|ETAFENONA|1
1369|2452|VISNAFILINA|1
1370|2453|MITOGUAZONA|1
1371|2454|MITOBRONITOL|1
1372|2455|DICLOMETIDA|1
1373|2456|METILSULFATO DE BEVONIO|1
1374|2457|MENOCTONA|1
1375|2458|AZIDOCILINA|1
1376|2460|CREATINOLFOSFATO|1
1377|2461|ALPRENOLOL|1
1378|2462|CLOBUTINOL|1
1379|2463|TRIBENOSIDO|1
1380|2464|BOLDENONA|1
1381|2465|BENZOCTAMINA|1
1382|2466|ACIDO FEPENTOLICO|1
1383|2467|DESOXIMETASONA|1
1384|2468|DIMABEFILINA|1
1385|2469|BEPIASTINA|1
1386|247|FENPROCUMON|1
1387|2470|PROPIZEPINA|1
1388|2471|FURIDARONA|1
1389|2473|GLOXAZONA|1
1390|2474|OCTODRINA|1
1391|2476|DECLOXIZINA|1
1392|2478|MITOMALCINA|1
1393|2479|BROMURO DE PENOCTONIO|1
1394|248|PRIMIDONA|1
1395|2480|AMBUSIDA|1
1396|2481|APROTININA|1
1397|2482|BROMURO DE CICLONIO|1
1398|2484|CLIOXANIDA|1
1399|2485|NITROXINILO|1
1400|2488|DIACETAMATO|1
1401|2489|BROMURO DE PANCURONIO|1
1402|2491|TALOXIMINA|1
1403|2493|OXOGESTONA|1
1404|2495|MEQUIDOX|1
1405|2496|FRUCTOSA FERRICA|1
1406|2497|INDRILINA|1
1407|2499|BROMURO DE PRIFINIO|1
1408|25|HIDROXIPROCAINA|1
1409|2500|CLOMACRAN|1
1410|2501|MONENSINA|1
1411|2502|AZARIBINA|1
1412|2503|PARBENDAZOL|1
1413|2504|SOTERENOL|1
1414|2505|NOXIPTILINA|1
1415|2506|OXPRENOLOL|1
1416|2509|PIPROZOLINA|1
1417|2512|TROPIRINA|1
1418|2513|MILIPERTINA|1
1419|2514|RIBOPRINA|1
1420|2515|ANQUINATO|1
1421|2516|CARBENICILINA|1
1422|2517|MEDAZEPAM|1
1423|2518|ACIDO IOBUTOICO|1
1424|2519|ACIDO METIAZINICO|1
1425|252|TIOACETAZONA|1
1426|2520|CLOTIOXONA|1
1427|2521|GEROQUINOL|1
1428|2522|OXIFENTOREX|1
1429|2523|PIMECLONA|1
1430|2525|PROFADOL|1
1431|2526|CLOPIDOL|1
1432|2527|TIGESTOL|1
1433|2528|CINGESTOL|1
1434|2529|ESTEFIMICINA|1
1435|253|FRAMICETINA|1
1436|2531|LIDIMICINA|1
1437|2536|HALOFENATO|1
1438|2538|DIAMOCAINA|1
1439|2539|ACIDO CLORINDANICO|1
1440|2540|ACIDO CICROTOICO|1
1441|2541|PIPRATECOL|1
1442|2542|FLUALAMIDA|1
1443|2543|MIANSERINA|1
1444|2544|ORNIPRESINA|1
1445|2545|METOSERPATO|1
1446|2546|RACEFENICOL|1
1447|2547|QUAZODINA|1
1448|2548|TIOMERSAL|1
1449|2549|POVIDONA|1
1450|2550|CLINDAMICINA|1
1451|2551|FLURAZEPAM|1
1452|2552|TETRIDAMINA|1
1453|2553|FOPIRTOLINA|1
1454|2554|HOMOPIPRAMOL|1
1455|2555|ETOLOREX|1
1456|2557|BUFEXAMACO|1
1457|2558|DEXIVACAINA|1
1458|2559|ORGOTEINA|1
1459|2560|NIVACORTOL|1
1460|2561|CLOMEGESTONA|1
1461|2562|NIFURFOLINA|1
1462|2563|PODILFENO|1
1463|2566|NICLOFOLAN|1
1464|2567|RANIMICINA|1
1465|2569|PIRIBEDIL|1
1466|2570|METAMPICILINA|1
1467|2571|ACIDO CANRENOICO|1
1468|2573|NORTETRAZEPAM|1
1469|2574|ESPIRGETINA|1
1470|2576|FIPEXIDA|1
1471|2577|FENSPIRIDA|1
1472|2578|FLUOCINONIDA|1
1473|2579|SALETAMIDA|1
1474|2580|AZAQUINZOL|1
1475|2581|PRAMIVERINA|1
1476|2582|TOLQUINZOL|1
1477|2583|CLETOQUINA|1
1478|2584|BROMHEXINA|1
1479|2585|SALBUTAMOL|1
1480|2586|FETOXILATO|1
1481|2587|FEDRILATO|1
1482|2588|NIFURPIPONA|1
1483|2589|MOQUIZONA|1
1484|2590|GUANADREL|1
1485|2592|DECOQUINATO|1
1486|2593|PRAZOSINA|1
1487|2594|CIROLEMICINA|1
1488|2596|CLOGESTONA|1
1489|2597|MITOTANO|1
1490|2599|CARBOMERO|1
1491|2600|CITENAMIDA|1
1492|2601|CLOSTEBOL|1
1493|2602|NORCLOSTEBOL|1
1494|2603|DITAZOL|1
1495|2605|MEBOLAZINA|1
1496|2606|PIMEFILINA|1
1497|2607|PROMOLATO|1
1498|2608|RITODRINA|1
1499|2609|AZASERINA|1
1500|261|METESCULETOL|1
1501|2610|LOXAPINA|1
1502|2612|CLOZAPINA|1
1503|2613|MIDAFLUR|1
1504|2615|NIFURTIMOX|1
1505|2616|TERBUTALINA|1
1506|2617|DOBESILATO DE CALCIO|1
1507|2618|ORMETOPRIMA|1
1508|2619|ACIDO YOHIMBICO|1
1509|2621|NARANOL|1
1510|2622|FLUNIDAZOL|1
1511|2623|NALBUFINA|1
1512|2624|CLONIDINA|1
1513|2625|FOSPIRATO|1
1514|2626|ARANOTINA|1
1515|2627|METOLAZONA|1
1516|2628|CIPROQUINATO|1
1517|263|SALICILATO DE CARBAZOCROMO|1
1518|2630|POLACRILINA|1
1519|2631|BISOBRINA|1
1520|2632|ALEXIDINA|1
1521|2633|PIQUIZILO|1
1522|2634|HOQUIZILO|1
1523|2635|AMBENOXANO|1
1524|2636|BUTALAMINA|1
1525|2637|BROMURO DE DACURONIO|1
1526|2638|DEXPROPRANOLOL|1
1527|2639|DIPRENORFINA|1
1528|264|LEVALORFANO|1
1529|2640|CLORURO DE DOFAMIO|1
1530|2642|TIFORMINA|1
1531|2643|LEVAMISOL|1
1532|2644|APTOCAINA|1
1533|2645|FAMPROFAZONA|1
1534|2646|FEZATIONA|1
1535|2647|TIAPIRINOL|1
1536|2649|ACIDO HOPANTENICO|1
1537|2650|HEXOPRENALINA|1
1538|2651|LEVODOPA|1
1539|2652|DIFLUPREDNATO|1
1540|2653|TINIDAZOL|1
1541|2654|BENDAZACO|1
1542|2655|XIPRANOLOL|1
1543|2656|OXITRIPTILINA|1
1544|2657|IBUVERINA|1
1545|2658|ACRIDOREX|1
1546|2659|TRIFLUMIDATO|1
1547|266|CICLOPENTOLATO|1
1548|2660|IPRONIDAZOL|1
1549|2661|DIFLUMIDONA|1
1550|2662|ETISAZOL|1
1551|2663|XILAZINA|1
1552|2664|IODURO DE ESTERCURONIO|1
1553|2665|NISOBAMATO|1
1554|2667|ACIDO ELAGICO|1
1555|2669|METIAPINA|1
1556|2670|ACRONINA|1
1557|2671|PREDNAZOLINA|1
1558|2672|PENIMOCICLINA|1
1559|2673|MENITRAZEPAM|1
1560|2674|MEPIROXOL|1
1561|2675|EPROZINOL|1
1562|2676|COFISATINA|1
1563|2677|CITIOLONA|1
1564|2678|AMOPROXANO|1
1565|2679|ACIDO IOCARMICO|1
1566|2680|ACIDO FLAVODICO|1
1567|2681|ETOPRINDOL|1
